"006","02","T","622X","831101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"006","03","T","623X","831101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"006","04","T","624X","831101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"006","05","T","625X","831101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"006","06","T","626X","831101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"006","07","T","627X","831101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"006","08","T","628X","831101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"006","09","T","629X","831101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"006","11","T","646X","831101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"006","14","T","649X","831101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"007","01","T","831101","841101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"008","01","T","651X","841101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"008","02","T","653X","841101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"008","03","T","655X","841101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"008","04","T","656X","841101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"008","05","T","658X","841101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"008","06","T","659X","841101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"008","07","T","681X","841101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"008","08","T","682X","841101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"008","09","T","683X","841101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"008","10","T","684X","841101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"009","01","T","841101","851101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"010","01","T","762X","851101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"010","02","T","764X","851101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"010","08","T","771X","851101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"010","09","T","772X","851101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"010","10","T","775X","851101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"010","11","T","776X","851101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"010","13","T","779X","851101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"011","01","T","662X","851101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"011","02","T","664X","851101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"011","03","T","665X","851101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"011","07","T","671X","851101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"011","08","T","672X","851101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"011","09","T","673X","851101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"011","11","T","675X","851101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"011","12","T","676X","851101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"011","14","T","679X","851101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"012","01","T","851101","891101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"015","02","T","88X","891101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"016","01","T","891101","591101",1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"017","01","S","192X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","02","S","196X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","03","S","392X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","04","S","393X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","05","S","394X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","06","S","395X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","07","S","396X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","08","S","401X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","09","S","403X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","10","S","405X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","11","S","411X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","12","S","412X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","13","S","413X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","14","S","414X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","15","S","421X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","16","S","422X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","17","S","423X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","18","S","424X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","19","S","425X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","20","S","428X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","21","S","461X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","22","S","462X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","23","S","463X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","24","S","465X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","25","S","466X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","26","S","466X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","27","S","467X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","28","S","469X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","29","S","471X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","30","S","472X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","31","S","50X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","32","S","58X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","33","S","59X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","34","S","101X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","35","S","102X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","36","S","103X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","37","S","104X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","38","S","105X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","39","S","109X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","40","S","121X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","41","S","122X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","42","S","123X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","43","S","124X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","44","S","129X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","45","S","141X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","46","S","142X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","47","S","143X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","48","S","144X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","49","S","161X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","50","S","162X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","51","S","163X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","52","S","164X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","53","S","168X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","54","S","169X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","55","S","20X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","56","S","21X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","57","S","22X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","58","S","23X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","59","S","24X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","60","S","25X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","61","S","26X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","62","S","28X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","63","S","29X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","64","S","311X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","65","S","319X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","66","S","3301X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","67","S","331X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","68","S","332X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","69","S","333X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","70","S","334X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","71","S","335X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","72","S","336X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","73","S","337X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","74","S","338X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","75","S","339X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","76","S","34X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","77","S","38X",,21/2/2001 00:00:00,21/2/2001 00:00:00,"SIST"
"017","78","S","131X",,1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"017","79","S","132X",,1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"017","80","S","133X",,1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"017","81","S","139X",,1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"017","82","S","431X",,1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"017","83","S","432X",,1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
"017","84","S","433X",,1/6/2009 00:00:00,1/6/2009 00:00:00,"SIST"
